
RK34 Adaptation Method: 
time:     V1:        V2:     
0.0000000585   0.1784688717   0.1495100436   
0.0000000585   0.1778431885   0.1491457896   
0.0000000586   0.1772201793   0.1487818496   
0.0000000586   0.1765998290   0.1484182296   
0.0000000586   0.1759821224   0.1480549357   
0.0000000586   0.1753670447   0.1476919740   
0.0000000587   0.1747545810   0.1473293502   
0.0000000587   0.1741447166   0.1469670703   
0.0000000587   0.1735374369   0.1466051399   
0.0000000588   0.1729327273   0.1462435648   
0.0000000588   0.1723305734   0.1458823504   
0.0000000588   0.1717309609   0.1455215024   
0.0000000589   0.1711338757   0.1451610261   
0.0000000589   0.1705393035   0.1448009269   
0.0000000589   0.1699472305   0.1444412100   
0.0000000589   0.1693576426   0.1440818808   
0.0000000590   0.1687705262   0.1437229442   
0.0000000590   0.1681858675   0.1433644055   
0.0000000590   0.1676036528   0.1430062695   
0.0000000591   0.1670238687   0.1426485411   
0.0000000591   0.1664465018   0.1422912254   
0.0000000591   0.1658715387   0.1419343269   
0.0000000592   0.1652989663   0.1415778504   
0.0000000592   0.1647287713   0.1412218006   
0.0000000592   0.1641609408   0.1408661820   
0.0000000593   0.1635954618   0.1405109991   
0.0000000593   0.1630323214   0.1401562564   
0.0000000593   0.1624715069   0.1398019583   
0.0000000593   0.1619130057   0.1394481091   
0.0000000594   0.1613568051   0.1390947129   
0.0000000594   0.1608028926   0.1387417741   
0.0000000594   0.1602512558   0.1383892966   
0.0000000595   0.1597018824   0.1380372847   
0.0000000595   0.1591547603   0.1376857422   
0.0000000595   0.1586098771   0.1373346731   
0.0000000596   0.1580672209   0.1369840813   
0.0000000596   0.1575267797   0.1366339706   
0.0000000596   0.1569885416   0.1362843448   
0.0000000596   0.1564524948   0.1359352075   
0.0000000597   0.1559186275   0.1355865624   
0.0000000597   0.1553869281   0.1352384131   
0.0000000597   0.1548573850   0.1348907632   
0.0000000598   0.1543299868   0.1345436160   
0.0000000598   0.1538047220   0.1341969750   
0.0000000598   0.1532815794   0.1338508435   
0.0000000599   0.1527605476   0.1335052249   
0.0000000599   0.1522416154   0.1331601225   
0.0000000599   0.1517247719   0.1328155394   
0.0000000599   0.1512100059   0.1324714787   
0.0000000600   0.1506973066   0.1321279436   
0.0000000600   0.1501890004   0.1317849371   
0.0000000600   0.1497445984   0.1314425577   
0.0000000601   0.1493929456   0.1311010424   
0.0000000601   0.1491334860   0.1307606649   
0.0000000601   0.1489656679   0.1304216952   
0.0000000602   0.1488889434   0.1300844003   
0.0000000602   0.1489027689   0.1297490438   
0.0000000602   0.1490066050   0.1294158860   
0.0000000602   0.1491999160   0.1290851842   
0.0000000603   0.1494821704   0.1287571924   
0.0000000603   0.1498528407   0.1284321615   
0.0000000603   0.1503114033   0.1281103394   
0.0000000604   0.1508573384   0.1277919708   
0.0000000604   0.1514901301   0.1274772975   
0.0000000604   0.1522092665   0.1271665581   
0.0000000605   0.1530142393   0.1268599885   
0.0000000605   0.1539045440   0.1265578213   
0.0000000605   0.1548796799   0.1262602866   
0.0000000606   0.1559391500   0.1259676112   
0.0000000606   0.1570824610   0.1256800193   
0.0000000606   0.1583091232   0.1253977322   
0.0000000606   0.1596186504   0.1251209684   
0.0000000607   0.1610105602   0.1248499436   
0.0000000607   0.1624843737   0.1245848708   
0.0000000607   0.1640396154   0.1243259602   
0.0000000608   0.1656758133   0.1240734193   
0.0000000608   0.1673924992   0.1238274531   
0.0000000608   0.1691892078   0.1235882638   
0.0000000609   0.1710654777   0.1233560509   
0.0000000609   0.1730208505   0.1231310117   
0.0000000609   0.1750548714   0.1229133404   
0.0000000609   0.1771670889   0.1227032291   
0.0000000610   0.1793570547   0.1225008671   
0.0000000610   0.1816229147   0.1223064415   
0.0000000610   0.1839102476   0.1221200551   
0.0000000611   0.1861832440   0.1219416641   
0.0000000611   0.1884420143   0.1217711770   
0.0000000611   0.1906866678   0.1216085037   
0.0000000612   0.1929173130   0.1214535545   
0.0000000612   0.1951340577   0.1213062409   
0.0000000612   0.1973370083   0.1211664751   
0.0000000612   0.1995262708   0.1210341703   
0.0000000613   0.2017019498   0.1209092403   
0.0000000613   0.2038641495   0.1207916000   
0.0000000613   0.2060129729   0.1206811648   
0.0000000614   0.2081485221   0.1205778513   
0.0000000614   0.2102708987   0.1204815767   
0.0000000614   0.2123802030   0.1203922589   
0.0000000615   0.2144765346   0.1203098169   
0.0000000615   0.2165599925   0.1202341701   
0.0000000615   0.2186306744   0.1201652391   
0.0000000615   0.2206886777   0.1201029449   
0.0000000616   0.2227340985   0.1200472095   
0.0000000616   0.2247670323   0.1199979556   
0.0000000616   0.2267875739   0.1199551066   
0.0000000617   0.2287958171   0.1199185868   
0.0000000617   0.2307918551   0.1198883210   
0.0000000617   0.2327757800   0.1198642349   
0.0000000618   0.2347476835   0.1198462549   
0.0000000618   0.2367076562   0.1198343080   
0.0000000618   0.2386557882   0.1198283222   
0.0000000619   0.2405921688   0.1198282260   
0.0000000619   0.2425168863   0.1198339484   
0.0000000619   0.2444300285   0.1198454196   
0.0000000619   0.2463316824   0.1198625700   
0.0000000620   0.2482219343   0.1198853309   
0.0000000620   0.2501008696   0.1199136343   
0.0000000620   0.2519685733   0.1199474127   
0.0000000621   0.2538251293   0.1199865996   
0.0000000621   0.2556706211   0.1200311287   
0.0000000621   0.2575051315   0.1200809348   
0.0000000622   0.2593287422   0.1201359529   
0.0000000622   0.2611415348   0.1201961190   
0.0000000622   0.2629435898   0.1202613696   
0.0000000622   0.2647349871   0.1203316417   
0.0000000623   0.2665158061   0.1204068731   
0.0000000623   0.2682861253   0.1204870021   
0.0000000623   0.2700460227   0.1205719678   
0.0000000624   0.2717955757   0.1206617096   
0.0000000624   0.2735348608   0.1207561677   
0.0000000624   0.2752639540   0.1208552828   
0.0000000625   0.2769829309   0.1209589963   
0.0000000625   0.2786918660   0.1210672501   
0.0000000625   0.2803908336   0.1211799867   
0.0000000625   0.2820799070   0.1212971490   
0.0000000626   0.2837591593   0.1214186808   
0.0000000626   0.2854286627   0.1215445262   
0.0000000626   0.2870884889   0.1216746300   
0.0000000627   0.2887387090   0.1218089373   
0.0000000627   0.2903793933   0.1219473941   
0.0000000627   0.2920106120   0.1220899466   
0.0000000628   0.2936324342   0.1222365418   
0.0000000628   0.2952449287   0.1223871271   
0.0000000628   0.2968481636   0.1225416505   
0.0000000628   0.2984422067   0.1227000603   
0.0000000629   0.3000271248   0.1228623056   
0.0000000629   0.3016029846   0.1230283358   
0.0000000629   0.3031698519   0.1231981010   
0.0000000630   0.3047277921   0.1233715516   
0.0000000630   0.3062768701   0.1235486386   
0.0000000630   0.3078171501   0.1237293134   
0.0000000631   0.3093486959   0.1239135281   
0.0000000631   0.3108715709   0.1241012350   
0.0000000631   0.3123858376   0.1242923871   
0.0000000631   0.3138915583   0.1244869378   
0.0000000632   0.3153887946   0.1246848408   
0.0000000632   0.3168776078   0.1248860506   
0.0000000632   0.3183580585   0.1250905219   
0.0000000633   0.3198302069   0.1252982100   
0.0000000633   0.3212941127   0.1255090704   
0.0000000633   0.3227498349   0.1257230594   
0.0000000634   0.3241974324   0.1259401334   
0.0000000634   0.3256369633   0.1261602496   
0.0000000634   0.3270684853   0.1263833654   
0.0000000635   0.3284920558   0.1266094385   
0.0000000635   0.3299077314   0.1268384274   
0.0000000635   0.3313155684   0.1270702908   
0.0000000635   0.3327156228   0.1273049876   
0.0000000636   0.3341079500   0.1275424777   
0.0000000636   0.3354926048   0.1277827207   
0.0000000636   0.3368696417   0.1280256773   
0.0000000637   0.3382391148   0.1282713080   
0.0000000637   0.3396010776   0.1285195741   
0.0000000637   0.3409555834   0.1287704372   
0.0000000638   0.3423026848   0.1290238592   
0.0000000638   0.3436424341   0.1292798024   
0.0000000638   0.3449748831   0.1295382295   
0.0000000638   0.3463000834   0.1297991037   
0.0000000639   0.3476180859   0.1300623885   
0.0000000639   0.3489289412   0.1303280476   
0.0000000639   0.3502326995   0.1305960454   
0.0000000640   0.3515294106   0.1308663464   
0.0000000640   0.3528191238   0.1311389156   
0.0000000640   0.3541018880   0.1314137182   
0.0000000641   0.3553777520   0.1316907200   
0.0000000641   0.3566467637   0.1319698869   
0.0000000641   0.3579089711   0.1322511854   
0.0000000641   0.3591644215   0.1325345822   
0.0000000642   0.3604131618   0.1328200442   
0.0000000642   0.3616552387   0.1331075390   
0.0000000642   0.3628906985   0.1333970342   
0.0000000643   0.3641195871   0.1336884980   
0.0000000643   0.3653419498   0.1339818987   
0.0000000643   0.3665578318   0.1342772050   
0.0000000644   0.3677672780   0.1345743860   
0.0000000644   0.3689703326   0.1348734111   
0.0000000644   0.3701670397   0.1351742499   
0.0000000644   0.3713574431   0.1354768725   
0.0000000645   0.3725415860   0.1357812492   
0.0000000645   0.3737195114   0.1360873506   
0.0000000645   0.3748912619   0.1363951476   
0.0000000646   0.3760568799   0.1367046114   
0.0000000646   0.3772164072   0.1370157137   
0.0000000646   0.3783698855   0.1373284262   
0.0000000647   0.3795173561   0.1376427211   
0.0000000647   0.3806588598   0.1379585707   
0.0000000647   0.3817944373   0.1382759478   
0.0000000648   0.3829241289   0.1385948254   
0.0000000648   0.3840479746   0.1389151768   
0.0000000648   0.3851660139   0.1392369754   
0.0000000648   0.3862782862   0.1395601953   
0.0000000649   0.3873848305   0.1398848103   
0.0000000649   0.3884856855   0.1402107951   
0.0000000649   0.3895808896   0.1405381241   
0.0000000650   0.3906704808   0.1408667723   
0.0000000650   0.3917544969   0.1411967150   
0.0000000650   0.3928329754   0.1415279276   
0.0000000651   0.3939059535   0.1418603857   
0.0000000651   0.3949734680   0.1421940654   
0.0000000651   0.3960355555   0.1425289428   
0.0000000651   0.3970922523   0.1428649946   
0.0000000652   0.3981435944   0.1432021973   
0.0000000652   0.3991896174   0.1435405280   
0.0000000652   0.4002303569   0.1438799638   
0.0000000653   0.4012658479   0.1442204824   
0.0000000653   0.4022961254   0.1445620613   
0.0000000653   0.4033212239   0.1449046785   
0.0000000654   0.4043411777   0.1452483123   
0.0000000654   0.4053560209   0.1455929409   
0.0000000654   0.4063657872   0.1459385432   
0.0000000654   0.4073705101   0.1462850979   
0.0000000655   0.4083702229   0.1466325841   
0.0000000655   0.4093649586   0.1469809813   
0.0000000655   0.4103547498   0.1473302689   
0.0000000656   0.4113396291   0.1476804268   
0.0000000656   0.4123196286   0.1480314349   
0.0000000656   0.4132947802   0.1483832735   
0.0000000657   0.4142651158   0.1487359230   
0.0000000657   0.4152306666   0.1490893640   
0.0000000657   0.4161914639   0.1494435774   
0.0000000657   0.4171475386   0.1497985442   
0.0000000658   0.4180989216   0.1501542458   
0.0000000658   0.4190456431   0.1505106636   
0.0000000658   0.4199877335   0.1508677793   
0.0000000659   0.4209252228   0.1512255747   
0.0000000659   0.4218581406   0.1515840320   
0.0000000659   0.4227865166   0.1519431335   
0.0000000660   0.4237103799   0.1523028615   
0.0000000660   0.4246297598   0.1526631988   
0.0000000660   0.4255446849   0.1530241283   
0.0000000661   0.4264551840   0.1533856329   
0.0000000661   0.4273612854   0.1537476959   
0.0000000661   0.4282630172   0.1541103008   
0.0000000661   0.4291604075   0.1544734311   
0.0000000662   0.4300534839   0.1548370706   
0.0000000662   0.4309422739   0.1552012034   
0.0000000662   0.4318268049   0.1555658135   
0.0000000663   0.4327071040   0.1559308853   
0.0000000663   0.4335831979   0.1562964033   
0.0000000663   0.4344551134   0.1566623521   
0.0000000664   0.4353228770   0.1570287167   
0.0000000664   0.4361865149   0.1573954820   
0.0000000664   0.4370460531   0.1577626332   
0.0000000664   0.4379015176   0.1581301557   
0.0000000665   0.4387529339   0.1584980351   
0.0000000665   0.4396003275   0.1588662569   
0.0000000665   0.4404437236   0.1592348071   
0.0000000666   0.4412831474   0.1596036716   
0.0000000666   0.4421186237   0.1599728367   
0.0000000666   0.4429501772   0.1603422886   
0.0000000667   0.4437778323   0.1607120138   
0.0000000667   0.4446016135   0.1610819991   
0.0000000667   0.4454215446   0.1614522311   
0.0000000667   0.4462376499   0.1618226968   
0.0000000668   0.4470499528   0.1621933834   
0.0000000668   0.4478584771   0.1625642780   
0.0000000668   0.4486632461   0.1629353681   
0.0000000669   0.4494642830   0.1633066412   
0.0000000669   0.4502616109   0.1636780850   
0.0000000669   0.4510552525   0.1640496873   
0.0000000670   0.4518452306   0.1644214360   
0.0000000670   0.4526315677   0.1647933194   
0.0000000670   0.4534142861   0.1651653256   
0.0000000670   0.4541934079   0.1655374430   
0.0000000671   0.4549689553   0.1659096602   
0.0000000671   0.4557409499   0.1662819657   
0.0000000671   0.4565094135   0.1666543485   
0.0000000672   0.4572743676   0.1670267974   
0.0000000672   0.4580358334   0.1673993015   
0.0000000672   0.4587938323   0.1677718500   
0.0000000673   0.4595483851   0.1681444321   
0.0000000673   0.4602995128   0.1685170374   
0.0000000673   0.4610472360   0.1688896554   
0.0000000674   0.4617915753   0.1692622758   
0.0000000674   0.4625325510   0.1696348883   
0.0000000674   0.4632701835   0.1700074831   
0.0000000674   0.4640044928   0.1703800500   
0.0000000675   0.4647354988   0.1707525794   
0.0000000675   0.4654632213   0.1711250614   
0.0000000675   0.4661876799   0.1714974866   
0.0000000676   0.4669088942   0.1718698454   
0.0000000676   0.4676268834   0.1722421285   
0.0000000676   0.4683416669   0.1726143267   
0.0000000677   0.4690532635   0.1729864308   
0.0000000677   0.4697616922   0.1733584319   
0.0000000677   0.4704669719   0.1737303210   
0.0000000677   0.4711691211   0.1741020893   
0.0000000678   0.4718681583   0.1744737283   
0.0000000678   0.4725641019   0.1748452292   
0.0000000678   0.4732569701   0.1752165837   
0.0000000679   0.4739467810   0.1755877834   
0.0000000679   0.4746335525   0.1759588200   
0.0000000679   0.4753173025   0.1763296854   
0.0000000680   0.4759980485   0.1767003715   
0.0000000680   0.4766758083   0.1770708704   
0.0000000680   0.4773505992   0.1774411742   
0.0000000680   0.4780224384   0.1778112752   
0.0000000681   0.4786913433   0.1781811658   
0.0000000681   0.4793573307   0.1785508384   
0.0000000681   0.4800204177   0.1789202855   
0.0000000682   0.4806806210   0.1792894998   
0.0000000682   0.4813379573   0.1796584740   
0.0000000682   0.4819924431   0.1800272010   
0.0000000683   0.4826440949   0.1803956737   
0.0000000683   0.4832929289   0.1807638850   
0.0000000683   0.4839389614   0.1811318282   
0.0000000683   0.4845822084   0.1814994964   
0.0000000684   0.4852226859   0.1818668828   
0.0000000684   0.4858604097   0.1822339810   
0.0000000684   0.4864953955   0.1826007842   
0.0000000685   0.4871276590   0.1829672862   
0.0000000685   0.4877572155   0.1833334804   
0.0000000685   0.4883840806   0.1836993607   
0.0000000686   0.4890082694   0.1840649208   
0.0000000686   0.4896297972   0.1844301546   
0.0000000686   0.4902486789   0.1847950562   
0.0000000687   0.4908649295   0.1851596194   
0.0000000687   0.4914785639   0.1855238386   
0.0000000687   0.4920895967   0.1858877078   
0.0000000687   0.4926980426   0.1862512215   
0.0000000688   0.4933039161   0.1866143738   
0.0000000688   0.4939072316   0.1869771594   
0.0000000688   0.4945080034   0.1873395726   
0.0000000689   0.4951062457   0.1877016082   
0.0000000689   0.4957019726   0.1880632608   
0.0000000689   0.4962951981   0.1884245251   
0.0000000690   0.4968859362   0.1887853960   
0.0000000690   0.4974742005   0.1891458684   
0.0000000690   0.4980600048   0.1895059371   
0.0000000690   0.4986433628   0.1898655974   
0.0000000691   0.4992242879   0.1902248442   
0.0000000691   0.4998027935   0.1905836727   
0.0000000691   0.5003788929   0.1909420783   
0.0000000692   0.5009525994   0.1913000562   
0.0000000692   0.5015239261   0.1916576018   
0.0000000692   0.5020928860   0.1920147105   
0.0000000693   0.5026594921   0.1923713780   
0.0000000693   0.5032237573   0.1927275997   
0.0000000693   0.5037856942   0.1930833713   
0.0000000693   0.5043453155   0.1934386886   
0.0000000694   0.5049026339   0.1937935473   
0.0000000694   0.5054576618   0.1941479432   
0.0000000694   0.5060104117   0.1945018723   
0.0000000695   0.5065608957   0.1948553305   
0.0000000695   0.5071091263   0.1952083138   
0.0000000695   0.5076551155   0.1955608185   
0.0000000696   0.5081988754   0.1959128405   
0.0000000696   0.5087404180   0.1962643761   
0.0000000696   0.5092797551   0.1966154215   
0.0000000696   0.5098168985   0.1969659732   
0.0000000697   0.5103518601   0.1973160274   
0.0000000697   0.5108846514   0.1976655807   
0.0000000697   0.5114152841   0.1980146295   
0.0000000698   0.5119437695   0.1983631703   
0.0000000698   0.5124701191   0.1987111998   
0.0000000698   0.5129943443   0.1990587147   
0.0000000699   0.5135164562   0.1994057116   
0.0000000699   0.5140364661   0.1997521873   
0.0000000699   0.5145543851   0.2000981387   
0.0000000700   0.5150702241   0.2004435625   
0.0000000700   0.5155839941   0.2007884559   
0.0000000700   0.5160869187   0.2011328107   
0.0000000700   0.5165153689   0.2014764935   
0.0000000701   0.5168511698   0.2018192562   
0.0000000701   0.5170948767   0.2021608261   
0.0000000701   0.5172470406   0.2025009336   
0.0000000702   0.5173082086   0.2028393124   
0.0000000702   0.5172789235   0.2031756997   
0.0000000702   0.5171597242   0.2035098355   
0.0000000703   0.5169511453   0.2038414632   
0.0000000703   0.5166537177   0.2041703296   
0.0000000703   0.5162679683   0.2044961841   
0.0000000703   0.5157944199   0.2048187796   
0.0000000704   0.5152335916   0.2051378718   
0.0000000704   0.5145859985   0.2054532198   
0.0000000704   0.5138521519   0.2057645852   
0.0000000705   0.5130325594   0.2060717329   
0.0000000705   0.5121277248   0.2063744307   
0.0000000705   0.5111381481   0.2066724493   
0.0000000706   0.5100643256   0.2069655622   
0.0000000706   0.5089067500   0.2072535459   
0.0000000706   0.5076659103   0.2075361795   
0.0000000706   0.5063422920   0.2078132451   
0.0000000707   0.5049363769   0.2080845276   
0.0000000707   0.5034486432   0.2083498145   
0.0000000707   0.5018795658   0.2086088961   
0.0000000708   0.5002296160   0.2088615653   
0.0000000708   0.4984992615   0.2091076178   
0.0000000708   0.4966889668   0.2093468518   
0.0000000709   0.4947991929   0.2095790682   
0.0000000709   0.4928303973   0.2098040704   
0.0000000709   0.4907830343   0.2100216646   
0.0000000709   0.4886575549   0.2102316592   
0.0000000710   0.4864544068   0.2104338652   
0.0000000710   0.4841794232   0.2106280984   
0.0000000710   0.4818960978   0.2108142896   
0.0000000711   0.4796270843   0.2109924988   
0.0000000711   0.4773722724   0.2111628170   
0.0000000711   0.4751315528   0.2113253345   
0.0000000712   0.4729048173   0.2114801405   
0.0000000712   0.4706919585   0.2116273235   
0.0000000712   0.4684928699   0.2117669712   
0.0000000713   0.4663074459   0.2118991703   
0.0000000713   0.4641355818   0.2120240067   
0.0000000713   0.4619771739   0.2121415655   
0.0000000713   0.4598321191   0.2122519309   
0.0000000714   0.4577003156   0.2123551865   
0.0000000714   0.4555816621   0.2124514148   
0.0000000714   0.4534760582   0.2125406977   
0.0000000715   0.4513834046   0.2126231162   
0.0000000715   0.4493036025   0.2126987506   
0.0000000715   0.4472365543   0.2127676804   
0.0000000716   0.4451821630   0.2128299842   
0.0000000716   0.4431403323   0.2128857400   
0.0000000716   0.4411109670   0.2129350250   
0.0000000716   0.4390939726   0.2129779156   
0.0000000717   0.4370892554   0.2130144875   
0.0000000717   0.4350967223   0.2130448156   
0.0000000717   0.4331162813   0.2130689742   
0.0000000718   0.4311478410   0.2130870367   
0.0000000718   0.4291913108   0.2130990759   
0.0000000718   0.4272466009   0.2131051639   
0.0000000719   0.4253136222   0.2131053721   
0.0000000719   0.4233922863   0.2130997710   
0.0000000719   0.4214825058   0.2130884307   
0.0000000719   0.4195841936   0.2130714205   
0.0000000720   0.4176972639   0.2130488089   
0.0000000720   0.4158216310   0.2130206640   
0.0000000720   0.4139572105   0.2129870529   
0.0000000721   0.4121039183   0.2129480423   
0.0000000721   0.4102616712   0.2129036982   
0.0000000721   0.4084303866   0.2128540858   
0.0000000722   0.4066099827   0.2127992698   
0.0000000722   0.4048003783   0.2127393143   
0.0000000722   0.4030014930   0.2126742826   
0.0000000722   0.4012132468   0.2126042376   
0.0000000723   0.3994355607   0.2125292414   
0.0000000723   0.3976683562   0.2124493556   
0.0000000723   0.3959115554   0.2123646410   
0.0000000724   0.3941650813   0.2122751581   
0.0000000724   0.3924288572   0.2121809666   
0.0000000724   0.3907028073   0.2120821256   
0.0000000725   0.3889868564   0.2119786938   
0.0000000725   0.3872809297   0.2118707290   
0.0000000725   0.3855849534   0.2117582888   
0.0000000726   0.3838988541   0.2116414300   
0.0000000726   0.3822225589   0.2115202089   
0.0000000726   0.3805559957   0.2113946811   
0.0000000726   0.3788990930   0.2112649020   
0.0000000727   0.3772517799   0.2111309261   
0.0000000727   0.3756139858   0.2109928075   
0.0000000727   0.3739856412   0.2108505998   
0.0000000728   0.3723666766   0.2107043559   
0.0000000728   0.3707570237   0.2105541285   
0.0000000728   0.3691566142   0.2103999694   
0.0000000729   0.3675653807   0.2102419301   
0.0000000729   0.3659832563   0.2100800615   
0.0000000729   0.3644101746   0.2099144141   
0.0000000729   0.3628460698   0.2097450378   
0.0000000730   0.3612908766   0.2095719821   
0.0000000730   0.3597445303   0.2093952959   
0.0000000730   0.3582069666   0.2092150275   
0.0000000731   0.3566781220   0.2090312251   
0.0000000731   0.3551579334   0.2088439361   
0.0000000731   0.3536463380   0.2086532074   
0.0000000732   0.3521432738   0.2084590856   
0.0000000732   0.3506486792   0.2082616169   
0.0000000732   0.3491624931   0.2080608467   
0.0000000732   0.3476846551   0.2078568203   
0.0000000733   0.3462151050   0.2076495823   
0.0000000733   0.3447537832   0.2074391770   
0.0000000733   0.3433006307   0.2072256482   
0.0000000734   0.3418555889   0.2070090392   
0.0000000734   0.3404185997   0.2067893930   
0.0000000734   0.3389896055   0.2065667520   
0.0000000735   0.3375685490   0.2063411584   
0.0000000735   0.3361553737   0.2061126537   
0.0000000735   0.3347500233   0.2058812792   
0.0000000735   0.3333524421   0.2056470756   
0.0000000736   0.3319625747   0.2054100834   
0.0000000736   0.3305803664   0.2051703425   
0.0000000736   0.3292057627   0.2049278924   
0.0000000737   0.3278387097   0.2046827724   
0.0000000737   0.3264791539   0.2044350213   
0.0000000737   0.3251270422   0.2041846773   
0.0000000738   0.3237823221   0.2039317785   
0.0000000738   0.3224449412   0.2036763624   
0.0000000738   0.3211148479   0.2034184664   
0.0000000739   0.3197919909   0.2031581271   
0.0000000739   0.3184763190   0.2028953812   
0.0000000739   0.3171677820   0.2026302646   
0.0000000739   0.3158663296   0.2023628130   
0.0000000740   0.3145719123   0.2020930619   
0.0000000740   0.3132844806   0.2018210462   
0.0000000740   0.3120039858   0.2015468006   
0.0000000741   0.3107303793   0.2012703593   
0.0000000741   0.3094636130   0.2009917562   
0.0000000741   0.3082036394   0.2007110249   
0.0000000742   0.3069504110   0.2004281987   
0.0000000742   0.3057038809   0.2001433103   
0.0000000742   0.3044640027   0.1998563925   
0.0000000742   0.3032307301   0.1995674773   
0.0000000743   0.3020040173   0.1992765967   
0.0000000743   0.3007838190   0.1989837822   
0.0000000743   0.2995700901   0.1986890650   
0.0000000744   0.2983627859   0.1983924761   
0.0000000744   0.2971618621   0.1980940459   
0.0000000744   0.2959672747   0.1977938048   
0.0000000745   0.2947789801   0.1974917828   
0.0000000745   0.2935969351   0.1971880093   
0.0000000745   0.2924210968   0.1968825139   
0.0000000745   0.2912514226   0.1965753254   
0.0000000746   0.2900878703   0.1962664726   
0.0000000746   0.2889303980   0.1959559840   
0.0000000746   0.2877789642   0.1956438876   
0.0000000747   0.2866335277   0.1953302113   
0.0000000747   0.2854940477   0.1950149826   
0.0000000747   0.2843604835   0.1946982287   
0.0000000748   0.2832327949   0.1943799767   
0.0000000748   0.2821109422   0.1940602531   
0.0000000748   0.2809948856   0.1937390845   
0.0000000748   0.2798845861   0.1934164969   
0.0000000749   0.2787800045   0.1930925161   
0.0000000749   0.2776811023   0.1927671677   
0.0000000749   0.2765878412   0.1924404771   
0.0000000750   0.2755001832   0.1921124693   
0.0000000750   0.2744180906   0.1917831690   
0.0000000750   0.2733415259   0.1914526007   
0.0000000751   0.2722704520   0.1911207887   
0.0000000751   0.2712048322   0.1907877570   
0.0000000751   0.2701446300   0.1904535293   
0.0000000752   0.2690898090   0.1901181291   
0.0000000752   0.2680403335   0.1897815796   
0.0000000752   0.2669961676   0.1894439038   
0.0000000752   0.2659572761   0.1891051244   
0.0000000753   0.2649236239   0.1887652640   
0.0000000753   0.2638951762   0.1884243448   
0.0000000753   0.2628718984   0.1880823888   
0.0000000754   0.2618537564   0.1877394178   
0.0000000754   0.2608407160   0.1873954532   
0.0000000754   0.2598327436   0.1870505166   
0.0000000755   0.2588298058   0.1867046288   
0.0000000755   0.2578318694   0.1863578109   
0.0000000755   0.2568389014   0.1860100833   
0.0000000755   0.2558508692   0.1856614666   
0.0000000756   0.2548677404   0.1853119809   
0.0000000756   0.2538894829   0.1849616461   
0.0000000756   0.2529160648   0.1846104820   
0.0000000757   0.2519474543   0.1842585082   
0.0000000757   0.2509836202   0.1839057440   
0.0000000757   0.2500245313   0.1835522085   
0.0000000758   0.2490701567   0.1831979206   
0.0000000758   0.2481204658   0.1828428989   
0.0000000758   0.2471754280   0.1824871620   
0.0000000758   0.2462350133   0.1821307282   
0.0000000759   0.2452991918   0.1817736156   
0.0000000759   0.2443679336   0.1814158420   
0.0000000759   0.2434412094   0.1810574251   
0.0000000760   0.2425189898   0.1806983825   
0.0000000760   0.2416012460   0.1803387315   
0.0000000760   0.2406879491   0.1799784890   
0.0000000761   0.2397790705   0.1796176722   
0.0000000761   0.2388745819   0.1792562976   
0.0000000761   0.2379744552   0.1788943820   
0.0000000761   0.2370786624   0.1785319415   
0.0000000762   0.2361871760   0.1781689925   
0.0000000762   0.2352999685   0.1778055509   
0.0000000762   0.2344170125   0.1774416325   
0.0000000763   0.2335382811   0.1770772530   
0.0000000763   0.2326637474   0.1767124278   
0.0000000763   0.2317933848   0.1763471723   
0.0000000764   0.2309271669   0.1759815016   
0.0000000764   0.2300650675   0.1756154306   
0.0000000764   0.2292070605   0.1752489741   
0.0000000765   0.2283531202   0.1748821467   
0.0000000765   0.2275032210   0.1745149629   
0.0000000765   0.2266573374   0.1741474370   
0.0000000765   0.2258154442   0.1737795831   
0.0000000766   0.2249775164   0.1734114152   
0.0000000766   0.2241435292   0.1730429470   
0.0000000766   0.2233134580   0.1726741922   
0.0000000767   0.2224872783   0.1723051644   
0.0000000767   0.2216649658   0.1719358768   
0.0000000767   0.2208464964   0.1715663426   
0.0000000768   0.2200318464   0.1711965749   
0.0000000768   0.2192209919   0.1708265866   
0.0000000768   0.2184139095   0.1704563903   
0.0000000768   0.2176105758   0.1700859987   
0.0000000769   0.2168109676   0.1697154242   
0.0000000769   0.2160150620   0.1693446791   
0.0000000769   0.2152228361   0.1689737756   
0.0000000770   0.2144342673   0.1686027256   
0.0000000770   0.2136493332   0.1682315411   
0.0000000770   0.2128680114   0.1678602337   
0.0000000771   0.2120902798   0.1674888151   
0.0000000771   0.2113161165   0.1671172967   
0.0000000771   0.2105454996   0.1667456899   
0.0000000771   0.2097784076   0.1663740058   
0.0000000772   0.2090148189   0.1660022554   
0.0000000772   0.2082547124   0.1656304498   
0.0000000772   0.2074980667   0.1652585997   
0.0000000773   0.2067448611   0.1648867157   
0.0000000773   0.2059950745   0.1645148085   
0.0000000773   0.2052486865   0.1641428884   
0.0000000774   0.2045056764   0.1637709657   
0.0000000774   0.2037660239   0.1633990506   
0.0000000774   0.2030297088   0.1630271531   
0.0000000774   0.2022967112   0.1626552832   
0.0000000775   0.2015670109   0.1622834506   
0.0000000775   0.2008405884   0.1619116650   
0.0000000775   0.2001174241   0.1615399361   
0.0000000776   0.1993974983   0.1611682731   
0.0000000776   0.1986807920   0.1607966856   
0.0000000776   0.1979672858   0.1604251826   
0.0000000777   0.1972569609   0.1600537734   
